seed,mode,nfe,nrmse,obs_residual
0,A_s3gm_pf_guided,10,1947715.25,4786425.5
0,A0_s3gm_pf_unguided,10,1.2269561290740967,1.2347630262374878
0,B_s3fm_learned_guided,10,0.05094414949417114,0.023560544475913048
0,C_s3fm_learned_unguided,10,0.05578240007162094,0.0343799814581871
0,A_s3gm_pf_guided,20,6327378944.0,15549261824.0
0,A0_s3gm_pf_unguided,20,1.256437063217163,1.2674626111984253
0,B_s3fm_learned_guided,20,0.050887953490018845,0.02343643084168434
0,C_s3fm_learned_unguided,20,0.05567352846264839,0.03431524336338043
